gid,row,col,xcoord,ycoord,agri_gc
"160721","224","161","-99.75","21.75","4.506173"
"160722","224","162","-99.25","21.75","3.172839"
"160723","224","163","-98.75","21.75","19.16975"
"160724","224","164","-98.25","21.75","41.00309"
"160725","224","165","-97.75","21.75","35.28704"
"160726","224","166","-97.25","21.75","2.404321"
"160743","224","183","-88.75","21.75","0.5462963"
"160744","224","184","-88.25","21.75","4.518109"
"160745","224","185","-87.75","21.75","1.589506"
"160746","224","186","-87.25","21.75","0.5555556"
"160747","224","187","-86.75","21.75","0.1141975"
"160751","224","191","-84.75","21.75","7.287037"
"160752","224","192","-84.25","21.75","7.147734"
"160753","224","193","-83.75","21.75","0.1419753"
"160754","224","194","-83.25","21.75","0.5462963"
"160755","224","195","-82.75","21.75","12.75015"
"160760","224","200","-80.25","21.75","2.820988"
"160761","224","201","-79.75","21.75","7.570988"
"160762","224","202","-79.25","21.75","11.19136"
"160763","224","203","-78.75","21.75","11.65741"
"160764","224","204","-78.25","21.75","22.8179"
"160765","224","205","-77.75","21.75","7.820988"
"160766","224","206","-77.25","21.75","2.672839"
"160767","224","207","-76.75","21.75","0"
"160887","224","327","-16.75","21.75","0"
"160888","224","328","-16.25","21.75","0"
"160889","224","329","-15.75","21.75","0"
"160890","224","330","-15.25","21.75","0"
"160891","224","331","-14.75","21.75","0"
"160892","224","332","-14.25","21.75","0"
"160893","224","333","-13.75","21.75","0"
"160894","224","334","-13.25","21.75","0"
"160895","224","335","-12.75","21.75","0"
"160896","224","336","-12.25","21.75","0"
"160897","224","337","-11.75","21.75","0"
"160898","224","338","-11.25","21.75","0"
"160899","224","339","-10.75","21.75","0"
"160900","224","340","-10.25","21.75","0"
"160901","224","341","-9.75","21.75","0"
"160902","224","342","-9.25","21.75","0"
"160903","224","343","-8.75","21.75","0"
"160904","224","344","-8.25","21.75","0"
"160905","224","345","-7.75","21.75","0"
"160906","224","346","-7.25","21.75","0"
"160907","224","347","-6.75","21.75","0"
"160908","224","348","-6.25","21.75","0"
"160909","224","349","-5.75","21.75","0"
"160910","224","350","-5.25","21.75","0"
"160911","224","351","-4.75","21.75","0"
"160912","224","352","-4.25","21.75","0"
"160913","224","353","-3.75","21.75","0"
"160914","224","354","-3.25","21.75","0"
"160915","224","355","-2.75","21.75","0"
"160916","224","356","-2.25","21.75","0"
"160917","224","357","-1.75","21.75","0"
"160918","224","358","-1.25","21.75","0"
"160919","224","359","-0.75","21.75","0"
"160920","224","360","-0.25","21.75","0"
"160921","224","361","0.25","21.75","0"
"160922","224","362","0.75","21.75","0"
"160923","224","363","1.25","21.75","0"
"160924","224","364","1.75","21.75","0"
"160925","224","365","2.25","21.75","0"
"160926","224","366","2.75","21.75","0"
"160927","224","367","3.25","21.75","0"
"160928","224","368","3.75","21.75","0"
"160929","224","369","4.25","21.75","0"
"160930","224","370","4.75","21.75","0"
"160931","224","371","5.25","21.75","0"
"160932","224","372","5.75","21.75","0"
"160933","224","373","6.25","21.75","0"
"160934","224","374","6.75","21.75","0"
"160935","224","375","7.25","21.75","0"
"160936","224","376","7.75","21.75","0"
"160937","224","377","8.25","21.75","0"
"160938","224","378","8.75","21.75","0"
"160939","224","379","9.25","21.75","0"
"160940","224","380","9.75","21.75","0"
"160941","224","381","10.25","21.75","0"
"160942","224","382","10.75","21.75","0"
"160943","224","383","11.25","21.75","0"
"160944","224","384","11.75","21.75","0"
"160945","224","385","12.25","21.75","0"
"160946","224","386","12.75","21.75","0"
"160947","224","387","13.25","21.75","0"
"160948","224","388","13.75","21.75","0"
"160949","224","389","14.25","21.75","0"
"160950","224","390","14.75","21.75","0"
"160951","224","391","15.25","21.75","0"
"160952","224","392","15.75","21.75","0"
"160953","224","393","16.25","21.75","0"
"160954","224","394","16.75","21.75","0"
"160955","224","395","17.25","21.75","0.01534684"
"160956","224","396","17.75","21.75","0"
"160957","224","397","18.25","21.75","0.00308642"
"160958","224","398","18.75","21.75","0"
"160959","224","399","19.25","21.75","0"
"160960","224","400","19.75","21.75","0"
"160961","224","401","20.25","21.75","0"
"160962","224","402","20.75","21.75","0"
"160963","224","403","21.25","21.75","0"
"160964","224","404","21.75","21.75","0"
"160965","224","405","22.25","21.75","0"
"160966","224","406","22.75","21.75","0"
"160967","224","407","23.25","21.75","0"
"160968","224","408","23.75","21.75","0"
"160969","224","409","24.25","21.75","0"
"160970","224","410","24.75","21.75","0"
"160971","224","411","25.25","21.75","0"
"160972","224","412","25.75","21.75","0"
"160973","224","413","26.25","21.75","0"
"160974","224","414","26.75","21.75","0"
"160975","224","415","27.25","21.75","0"
"160976","224","416","27.75","21.75","0"
"160977","224","417","28.25","21.75","0"
"160978","224","418","28.75","21.75","0"
"160979","224","419","29.25","21.75","0"
"160980","224","420","29.75","21.75","0"
"160981","224","421","30.25","21.75","0"
"160982","224","422","30.75","21.75","0.02469136"
"160983","224","423","31.25","21.75","0.1635803"
"160984","224","424","31.75","21.75","0"
"160985","224","425","32.25","21.75","0"
"160986","224","426","32.75","21.75","0"
"160987","224","427","33.25","21.75","0"
"160988","224","428","33.75","21.75","0.01851852"
"160989","224","429","34.25","21.75","0"
"160990","224","430","34.75","21.75","0"
"160991","224","431","35.25","21.75","0"
"160992","224","432","35.75","21.75","0"
"160993","224","433","36.25","21.75","0.0308642"
"160994","224","434","36.75","21.75","0"
"160998","224","438","38.75","21.75","0"
"160999","224","439","39.25","21.75","0.07098766"
"161000","224","440","39.75","21.75","0.09259259"
"161001","224","441","40.25","21.75","0.0154321"
"161002","224","442","40.75","21.75","0.00308642"
"161003","224","443","41.25","21.75","0"
"161004","224","444","41.75","21.75","0.01851852"
"161005","224","445","42.25","21.75","0"
"161006","224","446","42.75","21.75","0"
"161007","224","447","43.25","21.75","0"
"161008","224","448","43.75","21.75","0"
"161009","224","449","44.25","21.75","0"
"161010","224","450","44.75","21.75","0"
"161011","224","451","45.25","21.75","0"
"161012","224","452","45.75","21.75","0"
"161013","224","453","46.25","21.75","0.04320988"
"161014","224","454","46.75","21.75","0.0154321"
"161015","224","455","47.25","21.75","0"
"161016","224","456","47.75","21.75","0"
"161017","224","457","48.25","21.75","0"
"161018","224","458","48.75","21.75","0"
"161019","224","459","49.25","21.75","0"
"161020","224","460","49.75","21.75","0"
"161021","224","461","50.25","21.75","0"
"161022","224","462","50.75","21.75","0"
"161023","224","463","51.25","21.75","0"
"161024","224","464","51.75","21.75","0"
"161025","224","465","52.25","21.75","0"
"161026","224","466","52.75","21.75","0"
"161027","224","467","53.25","21.75","0"
"161028","224","468","53.75","21.75","0"
"161029","224","469","54.25","21.75","0"
"161030","224","470","54.75","21.75","0"
"161031","224","471","55.25","21.75","0"
"161032","224","472","55.75","21.75","0"
"161033","224","473","56.25","21.75","0"
"161034","224","474","56.75","21.75","0"
"161035","224","475","57.25","21.75","0"
"161036","224","476","57.75","21.75","0"
"161037","224","477","58.25","21.75","0"
"161038","224","478","58.75","21.75","0"
"161039","224","479","59.25","21.75","0.009259259"
"161040","224","480","59.75","21.75","0"
"161059","224","499","69.25","21.75","18.05864"
"161060","224","500","69.75","21.75","85.46605"
"161061","224","501","70.25","21.75","98.75"
"161062","224","502","70.75","21.75","98.09259"
"161063","224","503","71.25","21.75","99.80247"
"161064","224","504","71.75","21.75","99.70679"
"161065","224","505","72.25","21.75","39.3858"
"161066","224","506","72.75","21.75","69.84171"
"161067","224","507","73.25","21.75","93.96296"
"161068","224","508","73.75","21.75","96.28704"
"161069","224","509","74.25","21.75","96.05864"
"161070","224","510","74.75","21.75","98.21605"
"161071","224","511","75.25","21.75","98.16975"
"161072","224","512","75.75","21.75","99.0689"
"161073","224","513","76.25","21.75","98.48457"
"161074","224","514","76.75","21.75","98.60025"
"161075","224","515","77.25","21.75","98.65741"
"161076","224","516","77.75","21.75","98.92902"
"161077","224","517","78.25","21.75","98.24023"
"161078","224","518","78.75","21.75","99.12654"
"161079","224","519","79.25","21.75","90.71914"
"161080","224","520","79.75","21.75","86.96439"
"161081","224","521","80.25","21.75","80.82716"
"161082","224","522","80.75","21.75","73.92902"
"161083","224","523","81.25","21.75","99.08442"
"161084","224","524","81.75","21.75","99.50617"
"161085","224","525","82.25","21.75","98.88275"
"161086","224","526","82.75","21.75","96.2037"
"161087","224","527","83.25","21.75","95.96296"
"161088","224","528","83.75","21.75","76.91496"
"161089","224","529","84.25","21.75","91.04012"
"161090","224","530","84.75","21.75","70.00309"
"161091","224","531","85.25","21.75","74.84346"
"161092","224","532","85.75","21.75","98.48148"
"161093","224","533","86.25","21.75","42.25"
"161094","224","534","86.75","21.75","91.79391"
"161095","224","535","87.25","21.75","87.73148"
"161096","224","536","87.75","21.75","56.19753"
"161097","224","537","88.25","21.75","47.01543"
"161098","224","538","88.75","21.75","5.376543"
"161099","224","539","89.25","21.75","2.107387"
"161100","224","540","89.75","21.75","1.66358"
"161101","224","541","90.25","21.75","21.33025"
"161102","224","542","90.75","21.75","4.947238"
"161104","224","544","91.75","21.75","13.57407"
"161105","224","545","92.25","21.75","19.25721"
"161106","224","546","92.75","21.75","1.950617"
"161107","224","547","93.25","21.75","1.679012"
"161108","224","548","93.75","21.75","5.111732"
"161109","224","549","94.25","21.75","61.26234"
"161110","224","550","94.75","21.75","99.14058"
"161111","224","551","95.25","21.75","93.27469"
"161112","224","552","95.75","21.75","95.98457"
"161113","224","553","96.25","21.75","72.50776"
"161114","224","554","96.75","21.75","19.39198"
"161115","224","555","97.25","21.75","4.256173"
"161116","224","556","97.75","21.75","22.32351"
"161117","224","557","98.25","21.75","17.05556"
"161118","224","558","98.75","21.75","0.9382716"
"161119","224","559","99.25","21.75","4.354438"
"161120","224","560","99.75","21.75","11.53395"
"161121","224","561","100.25","21.75","16.5"
"161122","224","562","100.75","21.75","19.60185"
"161123","224","563","101.25","21.75","6.740741"
"161124","224","564","101.75","21.75","2.86468"
"161125","224","565","102.25","21.75","4.984568"
"161126","224","566","102.75","21.75","6.58642"
"161127","224","567","103.25","21.75","18.60645"
"161128","224","568","103.75","21.75","15.76235"
"161129","224","569","104.25","21.75","10.96296"
"161130","224","570","104.75","21.75","41.10804"
"161131","224","571","105.25","21.75","45.32407"
"161132","224","572","105.75","21.75","23.50926"
"161133","224","573","106.25","21.75","24.13097"
"161134","224","574","106.75","21.75","35.12654"
"161135","224","575","107.25","21.75","13.50522"
"161136","224","576","107.75","21.75","14.6142"
"161137","224","577","108.25","21.75","29.87654"
"161138","224","578","108.75","21.75","47.58225"
"161139","224","579","109.25","21.75","70.90124"
"161140","224","580","109.75","21.75","58.24691"
"161141","224","581","110.25","21.75","62.86372"
"161142","224","582","110.75","21.75","58.31173"
"161143","224","583","111.25","21.75","26.52778"
"161144","224","584","111.75","21.75","40.53383"
"161145","224","585","112.25","21.75","21.87346"
"161146","224","586","112.75","21.75","10.94444"
"161147","224","587","113.25","21.75","0.75"
"161162","224","602","120.75","21.75","2.537037"
"161320","225","40","-160.25","22.25","0"
"161321","225","41","-159.75","22.25","0.1450617"
"161322","225","42","-159.25","22.25","0.5803849"
"161429","225","149","-105.75","22.25","9.040123"
"161430","225","150","-105.25","22.25","36.89198"
"161431","225","151","-104.75","22.25","12.21296"
"161432","225","152","-104.25","22.25","10.47222"
"161433","225","153","-103.75","22.25","13.54321"
"161434","225","154","-103.25","22.25","19.4321"
"161435","225","155","-102.75","22.25","11.64506"
"161436","225","156","-102.25","22.25","28.06482"
"161437","225","157","-101.75","22.25","14.96914"
"161438","225","158","-101.25","22.25","5.089506"
"161439","225","159","-100.75","22.25","12.04321"
"161440","225","160","-100.25","22.25","10.58642"
"161441","225","161","-99.75","22.25","11.01235"
"161442","225","162","-99.25","22.25","1.691358"
"161443","225","163","-98.75","22.25","19.30247"
"161444","225","164","-98.25","22.25","19.67901"
"161445","225","165","-97.75","22.25","4.185185"
"161471","225","191","-84.75","22.25","0"
"161472","225","192","-84.25","22.25","33.28368"
"161473","225","193","-83.75","22.25","40.35494"
"161474","225","194","-83.25","22.25","17.76235"
"161476","225","196","-82.25","22.25","0.132716"
"161477","225","197","-81.75","22.25","0.3271605"
"161478","225","198","-81.25","22.25","2.222222"
"161479","225","199","-80.75","22.25","17.0679"
"161480","225","200","-80.25","22.25","22.45988"
"161481","225","201","-79.75","22.25","11.35185"
"161482","225","202","-79.25","22.25","10.67593"
"161483","225","203","-78.75","22.25","4.805555"
"161484","225","204","-78.25","22.25","4.626543"
"161485","225","205","-77.75","22.25","0.4660494"
"161492","225","212","-74.25","22.25","0.9444444"
"161493","225","213","-73.75","22.25","0.6203704"
"161494","225","214","-73.25","22.25","2.580247"
"161495","225","215","-72.75","22.25","1.925926"
"161607","225","327","-16.75","22.25","0"
"161608","225","328","-16.25","22.25","0"
"161609","225","329","-15.75","22.25","0"
"161610","225","330","-15.25","22.25","0"
"161611","225","331","-14.75","22.25","0"
"161612","225","332","-14.25","22.25","0"
"161613","225","333","-13.75","22.25","0"
"161614","225","334","-13.25","22.25","0"
"161615","225","335","-12.75","22.25","0"
"161616","225","336","-12.25","22.25","0"
"161617","225","337","-11.75","22.25","0"
"161618","225","338","-11.25","22.25","0"
"161619","225","339","-10.75","22.25","0"
"161620","225","340","-10.25","22.25","0"
"161621","225","341","-9.75","22.25","0"
"161622","225","342","-9.25","22.25","0"
"161623","225","343","-8.75","22.25","0"
"161624","225","344","-8.25","22.25","0"
"161625","225","345","-7.75","22.25","0"
"161626","225","346","-7.25","22.25","0"
"161627","225","347","-6.75","22.25","0"
"161628","225","348","-6.25","22.25","0"
"161629","225","349","-5.75","22.25","0"
"161630","225","350","-5.25","22.25","0"
"161631","225","351","-4.75","22.25","0"
"161632","225","352","-4.25","22.25","0"
"161633","225","353","-3.75","22.25","0"
"161634","225","354","-3.25","22.25","0"
"161635","225","355","-2.75","22.25","0"
"161636","225","356","-2.25","22.25","0"
"161637","225","357","-1.75","22.25","0"
"161638","225","358","-1.25","22.25","0"
